CORNEAL REFLEXES
CORTISOL LEVEL 30 MN
CORTISOL LEVEL PRE
CORYNEBACTERIUM JEIKEIUM (C.D.C. GROUP JK)
CORYNEBACTERIUM SPECIES (DIPHTHEROIDS)
CORYNEBACTERIUM STRIATUM
CORYNEBACTERIUM UREALYTICUM SP. NOV.
CORYNEBCATERIUM AMYCOLATUM
COSOPT DROPS
COUGH/DEEP BREATHE
COUGH/DEEP BREATHING
CPAP
CPAP AMT
CPAP MASK
CPK
CPK/MB
CPM
CPM MACHINE
CPP
CPP WITH CAMINO ICP
CPR
CPR instruction
CPT
CPT/VEST
CRE Screen
CRITICAID
CRITICARE TF
CRRT Citrate
CRRT FLUSH
CRRT Filter Change
CRRT HEPARIN
CRRT Irrigation
CRRT Rescue Flush
CRRT mode
CRRT rescue line NS
CRYPTOCOCCUS NEOFORMANS
CRYPTOCOCCUS SPECIES
CRYPTOSPORIDIUM PARVUM OOCYSTS SEEN
CRYS CC7
CRYST ANGIO
CRYST FROM FLOOR
CRYSTAL IN/DAY SHIFT
CRYSTALLOID IN ANGIO
CRYSTALLOIDS @ERCP
CRYSTALOID
CSF Culture
CSF Drainage Total
CSF PRESSURE
CSF needle aspirate
CSF;SPINAL FLUID
CSM CHECK
CSM R LE
CSM of left toes
CSM of right toes
CSM to toes
CT # 6 & # 2 RT
CT #1 Crepitus
CT #1 Drainage
CT #1 Dressing
CT #1 Fluctuate
CT #1 Leak
CT #1 Suction Amount
CT #1 Suction Type
CT #1 [Fluctuate]
CT #1 [Leak]
CT #2 Crepitus
CT #2 Drainage
CT #2 Dressing
CT #2 Fluctuate
CT #2 Leak
CT #2 Suction Amount
CT #2 Suction Type
CT #2 [Fluctuate]
CT #2 [Leak]
CT #2 assessment
CT #3 Crepitus
CT #3 Drainage
CT #3 Dressing
CT #3 Fluctuate
CT #3 Leak
CT #3 Suction Amount
CT #3 Suction Type
CT #3 [Fluctuate]
CT #3 [Leak]
CT #4 Crepitus
CT #4 Drainage
CT #4 Dressing
CT #4 Fluctuate
CT #4 Leak
CT #4 Suction Amount
CT #4 Suction Type
CT #4 [Fluctuate]
CT #4 [Leak]
CT #5 CREPITUS.
CT #5 DRAINAGE.
CT #5 DRESSING.
CT #5 FLUCTUATE/LEAK
CT #5 SUCTION AMOUNT
CT CONTRAST
CT Contrast
CT DRSG
CT Drainage Total
CT IRRIGATION
CT OUTPUT OR
CT R. pleural #3
CT SITE DRAIN
CT Scan
CT dsg
CT instill-> talc
CT prep
CT scan
CT site
CT sites
CT warming fluid
CUFF P.
CUFF PRESS.
CUFF PRESSURE
CURVULARIA SP.
CUTANEOUS WOUND DRG
CV - past medical history
CVL
CVL Dressing Change
CVL site
CVP
CVP Alarm [High]
CVP Alarm [Low]
CVVH OUTPUT FROM OR
CVVHD NS line flush
CVVHDF CA GLUC
CVVHDF KCL
CXT site
CYCLOSPORIN
CYCLOSPORIN --MG/HR
CYTOMEGALOVIRUS 
Ca
Ca Glubionate
Ca Gluc
Ca Gluc 20Gm/D5W
Ca Gluc CVVH
Ca Gluconate
Ca++ Gluconate
CaO2
Caffeine
Caffeine Bolus
Caffeine Citrate
Caffeine bolus
Caffeine load
Caffeine(bolus)
Caffiene Bolus
Calciferol
Calcium
Calcium   (8.8-10.8)
Calcium  gluconate
Calcium (8.4-10.2)
Calcium (ingr)
Calcium Chloride
Calcium Chloride 10%
Calcium Glubionate
Calcium Gluc 40gm
Calcium Gluconate
Calcium Gluconate (Bolus)
Calcium Gluconate (CRRT)
Calcium chloride IVP
Calcium for CVVH
Calcium glubionate
Calcium gluc gtt
Calcium gluconate
Calcium non-ionized
Calcium w/ pheresis
Calories
Camino Bolt
Camino CPP
Camino Monitor
Cannula Size
Cap gas
Capillary Refill
Capillary Refill L
Capillary Refill R
Capillary Refill [Left]
Capillary Refill [Right]
Capric acid
Caprylic acid
Captopril
Caput
Car Safety Seat Screen [Remark]
Car Safety Seat Screen [Result]
Carafate (Sucralfate)
Carbohydrates
Carbon Dioxide
Cardiac Arrest
Cardiac Cath
Cardiac Echo
Cardiac Index
Cardiac Index (CI NICOM)
Cardiac Murmur
Cardiac Output
Cardiac Output (CCO)
Cardiac Output (CO NICOM)
Cardiac Output (thermodilution)
Cardiac Rhythm
Cardiac consult
Cardiac output
Cardiologist visit
Cardiology Consult
Cardiology consult
Cardioversion/Defibrillation
Cariporide
Carnation Good Start
Carnitine
Carotenoids
Carrier
Carrier 1.0ml
Carrier 10.0ml
Carrier 100.0ml
Carrier 1000.0ml
Carrier 150.0ml
Carrier 200.0ml
Carrier 250.0ml
Carrier 5.0ml
Carrier 50.0ml
Carrier 500.0ml
Carrier 520.0ml
Carrier 600.0ml
Carrier 900.0ml
Cartridge/Bag Change
Case Management discharge plan
Cash amount
Caspofungin
Cath Lab
Cath Lab EBL
Cath Lab Intake
Cath Lab Intake 130.0ml
Cath Lab Intake 200.0ml
Cath Lab Intake 30.0ml
Cath Lab Intake 950.0ml
Cath Lab Ouput
Cath Lab Out
Cath Lab Out Cath Lab Output
Cath Lab Output
Cath Lab Urine Out
Cath lab output
CathLab Output
Catheter
Catheter Insert Date
Catheter insertion length (CVL)
Catheter insertion length (PICC)
Catheter repositioned (PICC)
Cecostomy
Cefazolin
Cefepime
Cefotaxime
Ceftazadime
Ceftazidime
Ceftriaxone
Cell Saver
Central Line ordered on POE
Central Venous O2% Sat
Central Venous Pressure
Central Venous Pressure  Alarm - Low
Central Venous Pressure Alarm - High
Central line SVO2
Cephalohematoma
Cerebral Drain #1
Cerebral Drain #2
Cerebral Drain L Ventricular Drain
Cerebral Drain Other
Cerebral Drain R Ventricular Drain
Cerebral Drain Subdural
Cerebral Drain Total
Cerebral Perfusion Pressure
Cerebral Perfusion Pressure Alarm - High
Cerebral Perfusion Pressure Alarm - Low
Cerebral Spinal Fld. LP
Cerebral Subdural #1
Cerebral Subdural #2
Cerebral Ventricular #1
Cerebral Ventricular #2
Cerv Collar Status
Cervical Collar Status
Cervical Collar Type
Cervical Spine
Changes in Temperature
Chest #1+ #2
Chest Appearance
Chest Circum    (cm)
Chest Dressing
Chest Opened
Chest PT
Chest PT R/L
Chest PT [Left]
Chest PT [Right]
Chest Pain
Chest Tube
Chest Tube #1
Chest Tube #2
Chest Tube #3
Chest Tube Assessm't
Chest Tube In
Chest Tube Out Total
Chest Tube Placed
Chest Tube R #3
Chest Tube Removed
Chest Tube Site # 1
Chest Tube Site # 2
Chest Tube Site #1
Chest Tube Site #2
Chest Tube Site #3
Chest Tube Site #4
Chest Tube Site 1
Chest Tube Site 2
Chest Tube Suction
Chest Tubes CTICU CT 1
Chest Tubes CTICU CT 2
Chest Tubes Chest Tube
Chest Tubes Left Pleural 1
Chest Tubes Left Pleural 2
Chest Tubes Mediastinal
Chest Tubes Other
Chest Tubes Right Pleural 1
Chest Tubes Right Pleural 2
Chest X-Ray
Chest tube
Chest tube DSG
Chest tube dsg
Chest tube fluc
Chest tube flush
Chest tube irrigate
Chest tube pleural
Chest tube site
Chest wound
Chloral Hydrate
Chloral hydrate
Chloride
Chloride  (100-112)
Chloride (100-112)
Chloride (ingr)
Chloride (serum)
Chloride (serum) (soft)
Chloride (whole blood)
Chloride (whole blood) (soft)
Chloroquine
Chocolate Scandi Shake (mixed)
Choice DM
Chole tube
Cholecalciferol
Cholesterol
Cholesterol (0-199)
Cholesterol (<200)
Choline
ChpApacheIIScore
Chromium (ingr)
Chromosomal analysis
Chromosomal study
Chromosomes
Chronic health on admission
ChronicScore_ApacheIV
Chucks Pad Weight
Ciprofloxacin
Circ
Circ Care
Circ Site
Circ care
Circ site
Circ. Site
Circ. site
Circuit Changed
Circulation/Skin Integrity
Circulation/SkinInt
Circumcision
Circumcision Site
Circumcision site
Circumsion
Circumsion Site:
Cis-atracurium (Intubation)
Cisat mcg/kg/hr
Cisat mcg/kg/min
Cisatr mcg/kg/min
Cisatra  mcg/kg/min
Cisatra 200mg/250cc
Cisatra.  MG/KG/HR
Cisatracu mg/kg/hr
Cisatracurium
Cisatracurium gtt
Cisatracurium mgkghr
Cisatracuriummcgkgmi
Cisatracuriummg/kg/h
Cisatricurium
Cistracurium
Citrate
Citrate (ACD-A)
Citrate - dialysis
Citrate CVVH
Citrate Dextrose 3%
Cladribine
Clear Liquids
Clindamycin
Clonus
Clot Size (cm)
Clot to Blood Bank
Clots
Coag bld wk
Cobedding
Cobolamin
Coccyx WTD Dressing
Coccyx drsg change
Coccyx w->d drsg chg
Code Status
Coefficient Hospital Mortality
Coefficient ICU length of stay
Colistin
Collar Care
Colloids Total
Colonoscopy
Color (Overall)
Color Change
Colostomy Stoma
Combivent
Combivent MDI
Combivent Puff
Combivent Puffs
Combivent puffs
Commands
Commands Response
Commode
Communication
Community Integration
Compliance (40-60ml)
Compliance-Corrected
Complications (A-Line)
Complications (Bronch)
Complications (Gen Proc)
Complications (Intubation)
Complications (LP)
Complications (MBAL)
Complications (PA line)
Complications (PACEN)
Complications (THCEN)
Complications - bleeding (MBAL)
Compression device # 1
Compression device # 2
Compression device # 3
Compression device # 4
Condom Cath
Conscious Sedation (Gen Proc)
Conscious sedation used (Bronch)
Consent for visitors
Consults
Cont EEG
Cont Neb - Dose (mg/hr/drug)
Cont Neb - Med
Cont. EEG
Cont. Neb Med Dose
Cont.Nebulizer(Drug)
Continuous CI
Continuous CO
Continuous EEG q1hr
Continuous Neb
Continuous Pressure Machine Status
Contraindications (MBAL)
Contrast
Contrast Dye
Cooling Blanket
Cooling Device
Cooling Device Status
Cooling [Device]
Cooling [Status]
Copper (ingr)
Cord Drg.
Cordis Introducer Dressing Type
Cordis/Introducer
Cordis/Introducer Cap Change
Cordis/Introducer Change over Wire Date
Cordis/Introducer Discontinued
Cordis/Introducer Dressing Change
Cordis/Introducer Insertion Date
Cordis/Introducer Placement Confirmed by X-ray
Cordis/Introducer Site Appear
Cordis/Introducer Tubing Change
Corn Oil
Corneal Reflex Left
Corneal Reflex Right
Corneal Reflex [Left]
Corneal Reflex [Right]
Cortisol
Cosopt
Cough
Cough Effort
Cough Reflex
Cough Type
Cough/Deep Breath
Cough/Deep Breathe
Coumadin (Warfarin)
Cpap
Cranberry Juice
Creamy Desitin
CreatScore_ApacheIV
Creatinine
Creatinine   (0-0.7)
Creatinine (0-1.3)
CreatinineApacheIIScore
CreatinineApacheIIValue
Creatinine_ApacheIV
Critacaid
Critic Aide
Critic-Aid Skin Pst
Critic-aid
Critic-aid oint
Criticaid
Criticaid Paste
Criticaid cream
Criticaid/Powder
Critical Proc Steps (MBAL)
Criticare HN
Criticare HN 10.0str
Criticare HN 100.0str
Criticare HN 1000.0str
Criticare HN 150.0str
Criticare HN 20.0str
Criticare HN 200.0str
Criticare HN 240.0str
Criticare HN 250.0str
Criticare HN 45.0str
Criticare HN 500.0str
Criticare HN 60.0str
Criticare HN 80.0str
Criticare HN 999.0str
Cry
Cryoprecipitate
Cryoprecipitate 180.0ml
Cryst on floor
Cuff Leak
Cuff Pressure
Cuff Pressure-Airway
Cuff Volume (mL)
Cuff Volume/units
Cuff pres.
Current Goal
Current Level
Current Used/mA
Current goal
CvO2
Cyclogyl
Cyclomydril
Cyclomydril eye drop
Cyclopentalate
Cyclopentolate
Cyclopentolate 1%
Cyclospoprin
Cyclosporin
Cyclosporine
Cyclosporine   mg/hr
Cyclosporine mg/hr
Cysteine
D 10W bolus
D 12.5 W
D 12.5 W 100.0ml
D 12.5 W 250.0ml
D 12.5 W 50.0ml
D 2.5W
D 30W
D-10 Bolus
D-Dimer
D-Dimer (0-500)
D-Dimer (SOFT)
D-Mannitol (C6H14O6)
D02
D02-1
D10 Bolus
D10 bolus
"D10, 1/2NS"
D10/.9ns
D10NSS
D10W
D10W 1.0cc
D10W 1.1cc
D10W 1.2cc
D10W 1.4cc
D10W 1.5cc
D10W 1.7cc
D10W 1.8cc
D10W 10.0cc + 100mcgkghr Fentanyl Drip
D10W 10.0cc + 250mcgkghr Fentanyl Drip
D10W 10.0cc + 500mcgkghr Fentanyl Drip
D10W 100.0cc
D10W 1000.0cc
D10W 1001.0cc
D10W 13.0cc
D10W 130.0cc
D10W 2.0cc
D10W 2.3cc
D10W 2.5cc
D10W 2.6cc
D10W 20.0cc
D10W 200.0cc
D10W 25.0cc + 1mcgkgmin Epinephrine Drip
D10W 250.0cc
D10W 3.0cc
D10W 3.2cc
D10W 3.3cc
D10W 3.5cc
D10W 3.6cc
D10W 3.7cc
D10W 3.8cc
D10W 30.0cc
D10W 4.0cc
D10W 4.2cc
D10W 4.5cc
D10W 4.6cc
D10W 40.0cc + 500mcgkghr Fentanyl Drip
D10W 45.0cc + 250mcgkghr Fentanyl Drip
D10W 5.0cc
D10W 5.2cc
D10W 50.0cc
D10W 50.0cc + 15mcgkgmin Dobutamine Drip
D10W 50.0cc + 15mcgkgmin Dopamine Drip
D10W 50.0cc + 250mcgkghr Fentanyl Drip
D10W 50.0cc + 25mEqkghr Sodium Bicarb Drip
D10W 50.0cc + 2mcgkgmin Epinephrine Drip
D10W 50.0cc + 30mcgkgmin Dopamine Drip
D10W 50.0cc + 500mcgkghr Fentanyl Drip
D10W 50.0cc + 500mcgkgmin Prostin VR Drip
D10W 50.0cc + 50mcgkgmin Dopamine Drip
D10W 50.0cc + 5Ukghr Insulin Drip
D10W 50.0cc + 5mgkghr Morphine Sulfate
D10W 50.0cc + 60mcgkgmin Dobutamine Drip
D10W 50.0cc + 60mcgkgmin Dopamine Drip
D10W 500.0cc
D10W 6.0cc
D10W 6.6cc
D10W 60.0cc
D10W 8.0cc
D10W 8.6cc
D10W BOLUS
D10W Bolus
D10W NSS W/.5Uhep.:
D10W bolus
D10W flush
D10W with heparin
D10W+2meq NaAcetate
D10W-4meqKCL-repogle
D10w BOLUS
D10w Bolus
D12.5 bolus
D12.5%W
D14.5 lytes and hep
D15 bolus
D15W
D15W 1.0ml
D15W 100.0ml
D15W 1000.0ml
D15W 250.0ml
D15W 500.0ml
D15W 8.0ml
D15lytesandheparin
D17.5W
D17.5W 100.0ml
D18W + 2NaCl & 1 KCl
D20W
D20W 100.0ml
D20W 250.0ml
D20W 50.0ml
D25W
D25W 100.0ml
D5 .2
D5 .9NS
D5 0.25%NS 20mEq KCl
D5 0.45N/S+NAHCO3
D5 1/2NS
D5 1/2ns w/20meq kcl
D5 1/4 SODIUM BICARB
D5 1/4NS
D5 150meq NA Bicarb
D5 Aminosyn 3.5%
D5 Aminosyn 3.5% 1000.0ml
D5 Aminosyn 3.5% 42.0ml
D5 Aminosyn 3.5% 80.0ml
D5 LR with 40mEq K+
D5 Normal Saline
D5 Normal Saline 100.0ml
D5 Normal Saline 1000.0ml
D5 Normal Saline 10000.0ml
D5 Normal Saline 150.0ml
D5 Normal Saline 200.0ml
D5 Normal Saline 2000.0ml
D5 Normal Saline 250.0ml
D5 Normal Saline 4000.0ml
D5 Normal Saline 500.0ml
D5 Normal Saline 600.0ml
D5 Normal Saline 70.0ml
D5 Normal Saline 700.0ml
D5 Normal Saline 75.0ml
D5 Ringers Lact.
D5 Ringers Lact. 100.0ml
D5 Ringers Lact. 1000.0ml
D5 Ringers Lact. 10000.0ml
D5 Ringers Lact. 1002.0ml
D5 Ringers Lact. 125.0ml
D5 Ringers Lact. 2000.0ml
D5 WITH 3 AMPS BICAB
D5 ingers Lactate
D5.45 60K
D5.45NS
D5.45NS w/20 KCL
D5/.2NS
D5/.2NS 100.0ml
D5/.2NS 1000.0ml
D5/.2NS 1004.0ml
D5/.2NS 250.0ml
D5/.2NS 500.0ml
D5/.45NS
D5/.45NS 10.0ml
D5/.45NS 100.0ml
D5/.45NS 1000.0ml
D5/.45NS 10000.0ml
D5/.45NS 1100.0ml
D5/.45NS 120.0ml
D5/.45NS 1200.0ml
D5/.45NS 125.0ml
D5/.45NS 1250.0ml
D5/.45NS 1400.0ml
D5/.45NS 150.0ml
D5/.45NS 1500.0ml
D5/.45NS 1600.0ml
D5/.45NS 1888.0ml
D5/.45NS 200.0ml
D5/.45NS 2000.0ml
D5/.45NS 2400.0ml
D5/.45NS 250.0ml
D5/.45NS 2500.0ml
D5/.45NS 252.0ml
D5/.45NS 300.0ml
D5/.45NS 3000.0ml
D5/.45NS 480.0ml
D5/.45NS 5.0ml
D5/.45NS 50.0ml
D5/.45NS 500.0ml
D5/.45NS 54.0ml
D5/.45NS 60.0ml
D5/.45NS 600.0ml
D5/.45NS 62.5ml
D5/.45NS 70.0ml
D5/.45NS 700.0ml
D5/.45NS 75.0ml
D5/.45NS 750.0ml
D5/.45NS 80.0ml
D5/.45NS 800.0ml
D5/.45NS 9.0ml
D5/.45NS 900.0ml
D5/.45NS 950.0ml
D5/.45NS 9585.0ml
D5/.45NS 9887.0ml
D5/.45NS 999.0ml
D50
D50 amp bolus
D50%
D50% (50g/100cc)
D50.45%NS + 60MQ KCL
D51/4 w/40meq Kcl
D51/4NS+100MeqNaHCO3
D5LR
D5LR 20KCL
D5LR 40K
D5LR W/40K
D5NS
D5NS 100.0ml
D5NS 1000.0ml
D5NS 120.0ml
D5NS 125.0ml
D5NS 150.0ml
D5NS 1500.0ml
D5NS 20.0ml
D5NS 200.0ml
D5NS 2000.0ml
D5NS 250.0ml
D5NS 2500.0ml
D5NS 3000.0ml
D5NS 4000.0ml
D5NS 40K
D5NS 50.0ml
D5NS 500.0ml
D5NS 60.0ml
D5NS 600.0ml
D5NS 70.0ml
D5NS 75.0ml
D5NS 80.0ml
D5NS 900.0ml
D5NS 999.0ml
D5NS W/60KCL
D5NS w/20meq KCL
D5RL
D5RL 1000.0ml
D5RL 20KCL
D5W
D5W & 150 MEQ NAHCO3
D5W & 3 AMP BICARB
D5W & 3 AMP BICARD
D5W & 40Gm CaGluc
D5W & ALCOHOL 10%
D5W + 150MEQ BICARB
D5W + 40 KCL
D5W +3 Amps NaHco3
D5W +3amps nabicarb
D5W +NaHcO3
D5W 1.0cc
D5W 1.0cc + .10000000149011612mgkghr Morphine Sulfate
D5W 1.0ml
D5W 1.0ml + .40000000596046448Umin Vasopressin
D5W 1.0ml + 1000Uhr Heparin
D5W 1.0ml + 100Uhr Heparin
D5W 1.0ml + 10mghr Dilaudid
D5W 1.0ml + 50mghr Morphine Sulfate
D5W 1.0ml + 5mghr Diltiazem
D5W 10%ALCOHOL
D5W 10.0ml
D5W 10.0ml + 10000Uhr Heparin
D5W 10.0ml + 1000Uhr Heparin
D5W 10.0ml + 20mghr Ativan
D5W 100.0cc
D5W 100.0ml
D5W 100.0ml + .40000000596046448mcgkgmin Narcan
D5W 100.0ml + 1.5mcgkgmin Natrecor
D5W 100.0ml + 1000mcghr Fentanyl
D5W 100.0ml + 1000mcghr Sandostatin
D5W 100.0ml + 1000mcgkgmin Propofol
D5W 100.0ml + 1000mghr Lasix
D5W 100.0ml + 100Uhr Insulin
D5W 100.0ml + 100Uhr Vasopressin + 100Umin Vasopressin
D5W 100.0ml + 100Umin Vasopressin
D5W 100.0ml + 100mcghr Sandostatin
D5W 100.0ml + 100mcgkghr Ketamine + 100mcgkgmin Ketamine
D5W 100.0ml + 100mcgkgmin Cisatracurium + 100mgkghr Cisatracurium
D5W 100.0ml + 100mghr Ativan
D5W 100.0ml + 100mghr Dilaudid
D5W 100.0ml + 100mghr Diltiazem
D5W 100.0ml + 100mghr Lasix
D5W 100.0ml + 100mghr Midazolam
D5W 100.0ml + 100mghr Morphine Sulfate
D5W 100.0ml + 100mgmin Labetolol
D5W 100.0ml + 10gmhr Amicar
D5W 100.0ml + 10mcgkgmin Cisatracurium + 10mgkghr Cisatracurium
D5W 100.0ml + 10mcgkgmin Milrinone
D5W 100.0ml + 10mcgkgmin Narcan
D5W 100.0ml + 10mcgkgmin Neosynephrine-k
D5W 100.0ml + 10mghr Ativan
D5W 100.0ml + 10mghr Morphine Sulfate
D5W 100.0ml + 120mghr Lasix
D5W 100.0ml + 1250mcghr Fentanyl
D5W 100.0ml + 125mghr Diltiazem
D5W 100.0ml + 160mghr Lasix
D5W 100.0ml + 16mghr Morphine Sulfate
D5W 100.0ml + 1mcgkgmin Narcan
D5W 100.0ml + 2000mcgkgmin Esmolol
D5W 100.0ml + 200Uhr Insulin
D5W 100.0ml + 200Uhr Vasopressin + 200Umin Vasopressin
D5W 100.0ml + 200mcghr Sandostatin
D5W 100.0ml + 200mcgkghr Ketamine
D5W 100.0ml + 200mcgkghr Ketamine + 200mcgkgmin Ketamine
D5W 100.0ml + 200mcgkgmin Cisatracurium + 200mgkghr Cisatracurium
D5W 100.0ml + 200mcgkgmin Integrelin
D5W 100.0ml + 200mghr Dilaudid
D5W 100.0ml + 200mghr Lasix
D5W 100.0ml + 200mghr Morphine Sulfate
D5W 100.0ml + 200mgmin Labetolol
D5W 100.0ml + 20Umin Vasopressin
D5W 100.0ml + 20mcgkgmin Milrinone
D5W 100.0ml + 20mcgkgmin Neosynephrine-k
D5W 100.0ml + 20mghr Dilaudid
D5W 100.0ml + 20mghr Lasix
D5W 100.0ml + 20mghr Morphine Sulfate
D5W 100.0ml + 25000Uhr Heparin
D5W 100.0ml + 2500mcghr Fentanyl
D5W 100.0ml + 250mghr Morphine Sulfate
D5W 100.0ml + 2mcgkgmin Narcan
D5W 100.0ml + 2mcgkgmin Natrecor
D5W 100.0ml + 300mghr Lasix
D5W 100.0ml + 300mghr Morphine Sulfate
D5W 100.0ml + 300mgmin Amiodarone
D5W 100.0ml + 400mcgkgmin Cisatracurium + 400mgkghr Cisatracurium
D5W 100.0ml + 400mghr Dilaudid
D5W 100.0ml + 400mghr Lasix
D5W 100.0ml + 400mgmin Labetolol
D5W 100.0ml + 40Umin Vasopressin
D5W 100.0ml + 40mcgkgmin Cisatracurium + 40mgkghr Cisatracurium
D5W 100.0ml + 40mcgkgmin Milrinone
D5W 100.0ml + 40mcgmin Neosynephrine
D5W 100.0ml + 40mghr Lasix
D5W 100.0ml + 4mcgkgmin Levophed-k
D5W 100.0ml + 4mcgkgmin Narcan
D5W 100.0ml + 5000mcghr Fentanyl
D5W 100.0ml + 500mcghr Fentanyl
D5W 100.0ml + 500mcghr Sandostatin
D5W 100.0ml + 500mcgkgmin Cisatracurium + 500mgkghr Cisatracurium
D5W 100.0ml + 500mghr Lasix
D5W 100.0ml + 500mghr Morphine Sulfate
D5W 100.0ml + 50Uhr Insulin
D5W 100.0ml + 50mghr Dilaudid
D5W 100.0ml + 50mghr Diltiazem
D5W 100.0ml + 50mghr Lasix
D5W 100.0ml + 50mghr Midazolam
D5W 100.0ml + 50mghr Morphine Sulfate
D5W 100.0ml + 5gmhr Amicar
D5W 100.0ml + 600mcghr Sandostatin
D5W 100.0ml + 6mcgkgmin Epinephrine-k
D5W 100.0ml + 75mcgkgmin Integrelin
D5W 100.0ml + 80mghr Lasix
D5W 1000.0cc
D5W 1000.0ml
D5W 1000.0ml + 10000mcgkgmin Esmolol
D5W 1000.0ml + 1000Uhr Heparin
D5W 1000.0ml + 100gmhr Alcohol 10%
D5W 1000.0ml + 20000Uhr Heparin
D5W 1000.0ml + 2000Uhr Heparin
D5W 1000.0ml + 250mcgkgmin Dobutamine
D5W 1000.0ml + 4000Uhr Heparin
D5W 1000.0ml + 400mcgmin Neosynephrine
D5W 1000.0ml + 40Umin Vasopressin
D5W 1000.0ml + 4mcgkgmin Levophed-k
D5W 1000.0ml + 4mcgmin Levophed
D5W 1000.0ml + 5000Uhr Heparin
D5W 1000.0ml + 8mcgkgmin Levophed-k
D5W 10000.0ml
D5W 1002.0ml
D5W 100MEQ BICARB
D5W 100meq NaHC03
D5W 1028.0ml
D5W 103.0ml
D5W 105.0ml
D5W 1050.0ml
D5W 1092.0ml
D5W 1100.0ml
D5W 1150.0ml
D5W 1175.0ml
D5W 120.0ml
D5W 120.0ml + 100mghr Diltiazem
D5W 120.0ml + 120mghr Ativan
D5W 120.0ml + 60mcgkgmin Neosynephrine-k
D5W 120.0ml + 80mghr Ativan
D5W 1200.0ml
D5W 125.0ml
D5W 125.0ml + 1.5mcgkgmin Natrecor
D5W 125.0ml + 100Umin Vasopressin
D5W 125.0ml + 100mcgkgmin Cisatracurium + 100mgkghr Cisatracurium
D5W 125.0ml + 100mghr Diltiazem
D5W 125.0ml + 125mghr Ativan
D5W 125.0ml + 125mghr Diltiazem
D5W 125.0ml + 25000Uhr Heparin
D5W 125.0ml + 250mghr Ativan
D5W 125.0ml + 250mghr Diltiazem
D5W 125.0ml + 300mgmin Amiodarone
D5W 125.0ml + 50mgkghr Lepirudin
D5W 1250.0ml
D5W 1300.0ml
D5W 140.0ml + 140mghr Ativan
D5W 15.0ml
D5W 150.0ml
D5W 150.0ml + 1.5mcgkgmin Natrecor
D5W 150.0ml + 1000mcgkgmin Dobutamine
D5W 150.0ml + 1000mghr Lasix
D5W 150.0ml + 10gmhr Amicar
D5W 150.0ml + 1500mcghr Sandostatin
D5W 150.0ml + 300mghr Lasix
D5W 150.0ml + 50Umin Vasopressin
D5W 150.0ml + 600mghr Lasix
D5W 150.0ml + 60Umin Vasopressin
D5W 1500.0ml
D5W 150MEQ BICARB
D5W 150meq NAHCO3
D5W 150meq Sod Bicar
D5W 15mM Phos/22MEQK
D5W 160.0ml + 160mghr Ativan
D5W 160.0ml + 40mghr Ativan
D5W 170.0ml
D5W 175.0ml
D5W 180.0ml
D5W 180.0ml + 180mghr Ativan
D5W 180.0ml + 200mcgkgmin Cisatracurium + 200mgkghr Cisatracurium
D5W 180.0ml + 20mcgkgmin Milrinone
D5W 20.0cc
D5W 20.0ml
D5W 20.0ml + 10000Uhr Heparin
D5W 20.0ml + 100mghr Lasix
D5W 20.0ml + 20000Uhr Heparin
D5W 20.0ml + 2000Uhr Heparin
D5W 20.0ml + 20mghr Ativan
D5W 20.0ml + 4000Uhr Heparin
D5W 20.0ml + 5000Uhr Heparin
D5W 200.0ml
D5W 200.0ml + 100mcgkgmin Nitroprusside
D5W 200.0ml + 100mghr Ativan
D5W 200.0ml + 100mghr Dilaudid
D5W 200.0ml + 100mghr Morphine Sulfate
D5W 200.0ml + 1200mcghr Sandostatin
D5W 200.0ml + 2000mcgkgmin Propofol
D5W 200.0ml + 200Umin Vasopressin
D5W 200.0ml + 200mcgkgmin Cisatracurium + 200mgkghr Cisatracurium
D5W 200.0ml + 200mghr Ativan
D5W 200.0ml + 200mghr Lasix
D5W 200.0ml + 200mghr Midazolam
D5W 200.0ml + 200mgmin Labetolol
D5W 200.0ml + 20mcgkgmin Milrinone
D5W 200.0ml + 20mghr Ativan
D5W 200.0ml + 30mghr Ativan
D5W 200.0ml + 400mgmin Labetolol
D5W 200.0ml + 40mcgkgmin Milrinone
D5W 200.0ml + 40mghr Ativan
D5W 200.0ml + 500mghr Lasix
D5W 200.0ml + 600mcgkgmin Nicardipine
D5W 200.0ml + 600mgmin Labetolol
D5W 200.0ml + 60mghr Ativan
D5W 200.0ml + 800mgmin Labetolol
D5W 200.0ml + 80mghr Ativan
D5W 2000.0ml
D5W 20GMS CA GLUC
D5W 225.0ml
D5W 2300.0ml
D5W 240.0ml
D5W 240.0ml + 240mghr Ativan
D5W 240.0ml + 50mcgkgmin Nitroglycerine-k
D5W 2400.0ml
D5W 25.0cc + 50mcgkghr Fentanyl Drip
D5W 25.0ml
D5W 25.0ml + 100mghr Lasix
D5W 250.0cc
D5W 250.0ml
D5W 250.0ml + 1.5mcgkgmin Natrecor
D5W 250.0ml + 10000mcgkgmin Esmolol
D5W 250.0ml + 1000mcghr Fentanyl
D5W 250.0ml + 1000mcgkgmin Cisatracurium + 1000mgkghr Cisatracurium
D5W 250.0ml + 1000mcgkgmin Dobutamine
D5W 250.0ml + 1000mghr Lasix
D5W 250.0ml + 1000mghr Morphine Sulfate
D5W 250.0ml + 100Uhr Vasopressin + 100Umin Vasopressin
